36.2601 0.10194576192258142 230000000000000.0 1.871148827476391e+33
21.4201 0.12795272307687883 271400000000000.0 2.893839001397997e+33
16.4001 0.16158720570873272 312800000000000.0 4.2680639853288547e+33
14.1001 0.20180943830732603 354200000000000.0 6.03819127390053e+33
12.8801 0.2477335917844067 395600000000000.0 8.246272654967063e+33
12.1701 0.2986427525795342 437000000000000.0 1.0937466242137335e+34
11.7401 0.3540166254600504 478400000000000.0 1.4166455546929185e+34
11.4601 0.41326510551198964 519800000000000.0 1.7982825515931145e+34
11.2901 0.47599041388794155 561200000000000.0 2.244915159702274e+34
11.1701 0.5418466105618135 602600000000000.0 2.7636791448265264e+34
11.0901 0.6102148962779614 644000000000000.0 3.359887836921872e+34
11.0401 0.6807373715038151 685400000000000.0 4.0415361259369893e+34
11.0101 0.752606056008846 726800000000000.0 4.812520037781845e+34
10.9901 0.8253119477926755 768200000000000.0 5.679583354813648e+34
10.9701 0.8982037719046586 809600000000000.0 6.647593696855039e+34
10.9601 0.9708749466304512 851000000000000.0 7.724007807043051e+34
10.9501 1.0434959340763619 892400000000000.0 8.925524516491229e+34
10.9401 1.1166478604249104 933800000000000.0 1.0278814757867622e+35
10.9301 1.1894560118049815 975200000000000.0 1.1787230894414016e+35
10.9201 1.261058906210204 1016600000000000.0 1.3449701552603175e+35
10.9001 1.3253793291487597 1058000000000000.0 1.5128636297081187e+35
10.8901 1.382454217114406 1099400000000000.0 1.68075710415592e+35
10.8701 1.4330868075589323 1140800000000000.0 1.848650578603721e+35
10.8501 1.478042540080051 1182200000000000.0 2.0165440530515223e+35
10.8301 1.5180135447957455 1223600000000000.0 2.1844375274993235e+35
10.8101 1.5536116579324668 1265000000000000.0 2.3523310019471247e+35
10.7901 1.5853720527348243 1306400000000000.0 2.520224476394926e+35
10.7601 1.613758143218304 1347800000000000.0 2.6881179508427268e+35
10.7401 1.6391717444328702 1389200000000000.0 2.856011425290528e+35
10.7101 1.6619599064250157 1430600000000000.0 3.0239048997383292e+35
10.6901 1.6824230035851357 1472000000000000.0 3.1917983741861304e+35
10.6601 1.7008220622868784 1513400000000000.0 3.359691848633931e+35
10.6301 1.7173836189163216 1554800000000000.0 3.527585323081733e+35
10.6101 1.7323058006894725 1596200000000000.0 3.695478797529534e+35
10.5801 1.7457607713631247 1637600000000000.0 3.863372271977336e+35
10.5501 1.7578992504045323 1679000000000000.0 4.031265746425136e+35
10.5201 1.7688551628861495 1720400000000000.0 4.199159220872937e+35
10.5001 1.7787452204079257 1761800000000000.0 4.3670526953207385e+35
10.4701 1.787672853631152 1803200000000000.0 4.53494616976854e+35
10.4401 1.7957294361211815 1844600000000000.0 4.702839644216341e+35
10.4201 1.8029968608639282 1886000000000000.0 4.870733118664142e+35
10.3901 1.809547274312408 1927400000000000.0 5.0386265931119434e+35
10.3701 1.8154455672208103 1968800000000000.0 5.2065200675597446e+35
10.3401 1.820749372802495 2010200000000000.0 5.374413542007546e+35
10.3201 1.8255104659078398 2051600000000000.0 5.542307016455347e+35
10.2901 1.8297761042459944 2093000000000000.0 5.710200490903148e+35
10.2701 1.8335877605559059 2134400000000000.0 5.8780939653509494e+35
10.2401 1.8369835585693606 2175800000000000.0 6.045987439798751e+35
10.2201 1.839997354708551 2217200000000000.0 6.213880914246552e+35
10.2001 1.84266043769852 2258600000000000.0 6.381774388694353e+35
